age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status
38.0,56524,MORTGAGE,16,HOMEIMPROVEMENT,24000,10.75,0.44,N,10,0
47.0,47000,MORTGAGE,2,PERSONAL,5000,6.62,0.11,N,13,0
29.0,72000,RENT,6,PERSONAL,21000,11.99,0.29,N,8,0
26.0,78000,MORTGAGE,1,DEBTCONSOLIDATION,18000,15.95,0.23,Y,3,0
31.0,60000,RENT,6,PERSONAL,9600,9.91,0.16,N,5,0
34.0,52000,MORTGAGE,4,HOMEIMPROVEMENT,5000,7.51,0.1,N,7,0
36.0,48000,RENT,2,MEDICAL,3000,13.92,0.06,N,11,0
36.0,48000,RENT,2,MEDICAL,3000,10.37,0.06,N,16,0
36.0,48000,RENT,3,DEBTCONSOLIDATION,3000,13.47,0.06,Y,13,0
26.0,68000,MORTGAGE,5,EDUCATION,5000,7.51,0.07,N,3,0
27.0,72900,MORTGAGE,1,MEDICAL,15000,12.84,0.21,N,7,0
32.0,54000,MORTGAGE,2,MEDICAL,3000,10.99,0.06,N,9,0
32.0,54000,MORTGAGE,15,DEBTCONSOLIDATION,3000,7.14,0.06,N,6,0
29.0,60000,RENT,1,DEBTCONSOLIDATION,3600,10.37,0.06,N,10,0
30.0,57600,RENT,14,DEBTCONSOLIDATION,3000,12.42,0.05,N,10,0
24.0,72000,MORTGAGE,9,VENTURE,3000,6.39,0.04,N,3,0
24.0,72000,RENT,8,VENTURE,3000,7.66,0.04,N,3,0
24.0,72000,MORTGAGE,3,HOMEIMPROVEMENT,3000,6.99,0.04,N,4,0
41.0,60000,MORTGAGE,4,VENTURE,15000,11.71,0.25,N,15,0
41.0,60000,RENT,0,PERSONAL,15000,13.49,0.25,N,12,0
42.0,55000,MORTGAGE,21,DEBTCONSOLIDATION,9000,7.49,0.16,N,13,0
24.0,71004,RENT,1,VENTURE,1800,11.12,0.03,N,4,0
53.0,60000,MORTGAGE,3,PERSONAL,12000,8.94,0.2,N,26,0
27.0,66996,RENT,4,VENTURE,7000,9.63,0.1,N,9,0
33.0,54000,MORTGAGE,0,MEDICAL,5650,5.79,0.1,N,7,0
25.0,71000,MORTGAGE,7,DEBTCONSOLIDATION,5300,11.49,0.07,N,4,0
43.0,52000,MORTGAGE,5,MEDICAL,6000,7.49,0.12,N,11,0
23.0,80400,MORTGAGE,7,MEDICAL,9000,10.65,0.11,N,2,0
24.0,75555,MORTGAGE,4,MEDICAL,7200,10.39,0.09,N,2,0
34.0,54990,RENT,1,PERSONAL,10000,14.72,0.18,Y,6,0
31.0,70000,MORTGAGE,2,EDUCATION,25000,11.86,0.36,N,8,0
31.0,70000,MORTGAGE,8,HOMEIMPROVEMENT,25000,15.57,0.04,N,6,0
29.0,70000,MORTGAGE,13,EDUCATION,18000,7.88,0.26,N,8,0
29.0,70000,RENT,6,MEDICAL,18000,13.16,0.26,N,5,0
32.0,60000,RENT,2,VENTURE,12500,7.88,0.21,N,10,0
30.0,65000,MORTGAGE,2,MEDICAL,14000,7.51,0.22,N,9,0
37.0,50000,RENT,12,DEBTCONSOLIDATION,9000,13.11,0.18,N,11,0
37.0,50000,RENT,0,VENTURE,9000,5.99,0.18,N,15,0
34.0,55000,MORTGAGE,8,VENTURE,10000,5.99,0.18,N,9,0
34.0,55000,MORTGAGE,2,EDUCATION,10000,11.89,0.18,N,8,0
34.0,55000,MORTGAGE,9,HOMEIMPROVEMENT,10000,11.71,0.18,N,10,0
34.0,55000,RENT,5,HOMEIMPROVEMENT,10000,12.18,0.18,N,5,0
34.0,55000,MORTGAGE,6,MEDICAL,10000,13.49,0.18,Y,7,0
23.0,90000,MORTGAGE,1,EDUCATION,20000,10.99,0.22,N,4,0
23.0,90000,MORTGAGE,7,EDUCATION,20000,12.18,0.22,N,4,0
23.0,90000,MORTGAGE,7,VENTURE,20000,14.96,0.21,Y,3,0
23.0,90000,MORTGAGE,2,MEDICAL,20000,11.49,0.22,N,2,0
23.0,90000,RENT,3,MEDICAL,20000,11.48,0.22,N,2,0
23.0,90000,MORTGAGE,4,EDUCATION,20000,13.49,0.22,N,2,0
23.0,90000,MORTGAGE,0,PERSONAL,20000,10.99,0.22,N,3,0
25.0,78000,MORTGAGE,2,VENTURE,14000,10.37,0.18,N,2,0
27.0,70000,RENT,2,MEDICAL,11000,9.63,0.16,N,5,0
22.0,89000,MORTGAGE,1,MEDICAL,14400,11.71,0.16,N,2,0
22.0,84996,RENT,5,DEBTCONSOLIDATION,10000,11.49,0.12,N,2,0
28.0,65000,MORTGAGE,3,EDUCATION,7500,7.29,0.12,N,7,0
26.0,70000,RENT,3,EDUCATION,7500,13.11,0.11,Y,2,0
22.0,85000,RENT,6,EDUCATION,10000,13.48,0.12,Y,4,0
22.0,85000,MORTGAGE,1,EDUCATION,10000,7.88,0.12,N,4,0
22.0,85000,MORTGAGE,6,EDUCATION,10000,8.59,0.12,N,3,0
22.0,85000,RENT,1,EDUCATION,10000,7.29,0.12,N,2,0
22.0,85000,MORTGAGE,3,VENTURE,10000,13.99,0.12,N,3,0
22.0,85000,MORTGAGE,7,EDUCATION,10000,7.88,0.12,N,3,0
22.0,85000,MORTGAGE,6,VENTURE,10000,11.49,0.12,N,3,0
22.0,85000,RENT,5,DEBTCONSOLIDATION,10000,13.49,0.12,Y,4,0
22.0,85000,RENT,7,DEBTCONSOLIDATION,10000,10.74,0.12,N,2,0
35.0,50000,RENT,0,MEDICAL,4000,10.99,0.08,N,10,0
24.0,75000,RENT,8,MEDICAL,6500,10.74,0.09,N,2,0
24.0,75000,MORTGAGE,8,DEBTCONSOLIDATION,6500,6.62,0.09,N,4,0
24.0,75000,RENT,9,PERSONAL,6500,13.49,0.09,Y,2,0
26.0,68000,MORTGAGE,7,EDUCATION,4900,13.49,0.07,Y,3,0
29.0,60000,MORTGAGE,0,HOMEIMPROVEMENT,3500,5.99,0.06,N,9,0
29.0,60000,RENT,1,PERSONAL,3500,7.51,0.06,N,6,0
29.0,65458,MORTGAGE,11,PERSONAL,11400,7.88,0.17,N,7,0
29.0,60000,MORTGAGE,0,EDUCATION,3500,6.76,0.06,N,10,0
25.0,70000,MORTGAGE,9,DEBTCONSOLIDATION,4000,11.71,0.05,N,2,0
25.0,70000,MORTGAGE,3,VENTURE,4000,5.99,0.06,N,4,0
25.0,70000,RENT,5,VENTURE,4000,10.59,0.06,N,3,0
25.0,70000,RENT,3,MEDICAL,4000,5.99,0.06,N,3,0
25.0,70000,RENT,4,VENTURE,4000,9.99,0.06,N,4,0
25.0,70000,MORTGAGE,4,DEBTCONSOLIDATION,4000,10.99,0.06,N,3,0
25.0,70000,MORTGAGE,4,MEDICAL,4000,6.99,0.06,N,2,0
25.0,70000,RENT,1,MEDICAL,4000,7.29,0.06,N,3,0
25.0,70000,RENT,2,MEDICAL,4000,10.37,0.06,N,2,0
25.0,70000,MORTGAGE,1,MEDICAL,4000,10.25,0.06,N,3,0
25.0,70000,MORTGAGE,3,VENTURE,4000,11.11,0.06,N,3,0
27.0,66300,MORTGAGE,5,PERSONAL,6000,6.99,0.09,N,5,0
22.0,80000,RENT,5,EDUCATION,4500,13.49,0.06,Y,4,0
23.0,78700,MORTGAGE,6,VENTURE,7000,13.16,0.09,Y,2,0
29.0,64500,MORTGAGE,5,HOMEIMPROVEMENT,10000,11.86,0.16,N,7,0
26.0,83500,MORTGAGE,10,VENTURE,25000,13.48,0.3,Y,2,0
33.0,60000,RENT,4,MEDICAL,15450,10.91,0.25,N,9,0
44.0,52000,MORTGAGE,3,HOMEIMPROVEMENT,8000,12.87,0.15,N,11,0
26.0,76000,MORTGAGE,5,DEBTCONSOLIDATION,15250,11.34,0.2,Y,2,0
28.0,68255,RENT,3,VENTURE,12000,16.45,0.18,Y,7,0
28.0,66847,RENT,3,PERSONAL,10000,16.29,0.15,Y,8,0
39.0,48000,MORTGAGE,17,VENTURE,10000,16.89,0.21,N,16,0
29.0,68000,OWN,4,PERSONAL,15000,12.84,0.22,Y,9,0
36.0,52000,RENT,1,EDUCATION,10000,9.63,0.19,N,11,0
36.0,52000,RENT,2,MEDICAL,10000,10.62,0.19,N,13,0
22.0,79618,MORTGAGE,6,VENTURE,4000,7.74,0.06,N,2,0
28.0,70000,MORTGAGE,3,MEDICAL,14400,12.42,0.2,N,10,0
38.0,48000,RENT,2,VENTURE,7600,12.84,0.16,N,16,0
29.0,68004,RENT,2,PERSONAL,15000,11.86,0.22,N,9,0
26.0,72000,MORTGAGE,10,EDUCATION,10000,7.51,0.14,N,3,0
26.0,72000,MORTGAGE,10,MEDICAL,10000,11.48,0.14,N,4,0
26.0,72000,MORTGAGE,10,EDUCATION,10000,10.0,0.14,N,4,0
26.0,72000,MORTGAGE,10,MEDICAL,10000,8.94,0.14,N,4,0
26.0,72000,MORTGAGE,3,EDUCATION,10000,10.99,0.14,N,3,0
26.0,72000,RENT,0,DEBTCONSOLIDATION,10000,8.59,0.14,N,2,0
26.0,72000,MORTGAGE,7,EDUCATION,10000,13.85,0.14,Y,4,0
32.0,56000,MORTGAGE,3,MEDICAL,6000,7.68,0.11,N,8,0
32.0,56000,RENT,0,EDUCATION,6000,12.99,0.11,Y,6,0
33.0,54000,MORTGAGE,13,VENTURE,5500,12.53,0.1,N,7,0
23.0,80000,MORTGAGE,7,VENTURE,8400,12.69,0.1,N,3,0
32.0,56004,MORTGAGE,5,VENTURE,6000,10.74,0.11,N,7,0
35.0,49200,MORTGAGE,6,VENTURE,2500,6.17,0.05,N,5,0
26.0,67000,OWN,4,EDUCATION,3500,12.18,0.05,N,4,0
23.0,74000,MORTGAGE,7,VENTURE,1500,6.54,0.02,N,4,0
29.0,61250,OTHER,10,VENTURE,5200,12.53,0.08,N,7,0
52.0,60000,RENT,0,PERSONAL,10000,10.25,0.17,N,25,0
27.0,67500,RENT,11,HOMEIMPROVEMENT,7500,10.37,0.11,N,5,0
25.0,72500,RENT,4,MEDICAL,7000,6.62,0.1,N,3,0
26.0,83004,MORTGAGE,2,MEDICAL,24250,11.86,0.27,N,3,0
23.0,91000,RENT,1,PERSONAL,21000,9.99,0.24,N,3,0
24.0,86376,MORTGAGE,8,DEBTCONSOLIDATION,20000,6.54,0.23,N,2,0
30.0,72444,MORTGAGE,14,MEDICAL,25000,10.99,0.35,N,10,0
43.0,54000,RENT,9,PERSONAL,9250,12.53,0.17,N,12,0
29.0,62000,MORTGAGE,7,EDUCATION,6250,7.51,0.1,N,9,0
33.0,51298,RENT,0,VENTURE,1000,11.14,0.02,N,7,0
33.0,58000,RENT,17,EDUCATION,12000,8.94,0.21,N,7,0
39.0,46000,RENT,3,PERSONAL,6000,10.99,0.13,N,14,0
30.0,59800,MORTGAGE,7,PERSONAL,6000,15.65,0.1,Y,8,0
22.0,85000,MORTGAGE,6,DEBTCONSOLIDATION,9800,8.59,0.11,N,3,0
26.0,69000,MORTGAGE,10,HOMEIMPROVEMENT,6000,7.14,0.09,N,2,0
26.0,69000,MORTGAGE,10,MEDICAL,6000,9.91,0.09,N,3,0
23.0,78000,RENT,0,EDUCATION,6000,12.87,0.08,Y,3,0
23.0,78000,MORTGAGE,7,EDUCATION,6000,7.51,0.08,N,4,0
23.0,78000,MORTGAGE,5,VENTURE,6000,15.62,0.08,N,4,0
23.0,78000,RENT,4,MEDICAL,6000,12.99,0.08,N,4,0
23.0,78000,MORTGAGE,5,DEBTCONSOLIDATION,6000,9.91,0.08,N,4,0
56.0,52800,MORTGAGE,8,PERSONAL,5000,9.88,0.09,N,20,0
29.0,75000,MORTGAGE,14,PERSONAL,25000,15.65,0.33,N,5,0
25.0,87000,RENT,9,EDUCATION,25000,10.99,0.29,N,3,0
24.0,90000,MORTGAGE,9,PERSONAL,24250,11.36,0.27,N,3,0
24.0,90000,MORTGAGE,8,PERSONAL,24250,12.18,0.27,N,4,0
28.0,66960,MORTGAGE,0,VENTURE,10000,15.95,0.15,N,8,0
25.0,79000,RENT,9,EDUCATION,15000,16.45,0.19,N,4,0
33.0,55000,OWN,2,EDUCATION,7000,7.51,0.13,N,9,0
23.0,85000,MORTGAGE,4,VENTURE,14000,7.88,0.16,N,2,0
23.0,85000,RENT,3,VENTURE,14000,7.49,0.16,N,4,0
25.0,75000,OWN,9,VENTURE,10000,9.63,0.13,N,3,0
25.0,75000,MORTGAGE,5,EDUCATION,10000,8.59,0.13,N,4,0
25.0,75000,MORTGAGE,6,HOMEIMPROVEMENT,10000,7.51,0.13,N,3,0
25.0,75000,RENT,9,MEDICAL,10000,7.88,0.13,N,4,0
25.0,75000,RENT,9,DEBTCONSOLIDATION,10000,5.42,0.13,N,3,0
25.0,75000,RENT,4,EDUCATION,10000,8.49,0.13,N,3,0
25.0,75000,MORTGAGE,1,HOMEIMPROVEMENT,10000,18.79,0.13,N,4,0
25.0,75000,RENT,6,DEBTCONSOLIDATION,10000,7.51,0.13,N,2,0
25.0,75000,RENT,0,DEBTCONSOLIDATION,10000,6.91,0.13,N,4,0
25.0,75000,RENT,1,HOMEIMPROVEMENT,10000,13.47,0.13,Y,2,0
25.0,75000,MORTGAGE,7,HOMEIMPROVEMENT,10000,7.66,0.13,N,2,0
25.0,75000,MORTGAGE,9,DEBTCONSOLIDATION,10000,5.42,0.13,N,3,0
25.0,75000,MORTGAGE,9,PERSONAL,10000,14.27,0.13,Y,4,0
25.0,75000,MORTGAGE,9,DEBTCONSOLIDATION,10000,13.49,0.13,Y,2,0
25.0,75000,MORTGAGE,4,VENTURE,10000,8.94,0.13,N,4,0
25.0,75000,RENT,6,MEDICAL,10000,10.74,0.13,N,3,0
39.0,45000,MORTGAGE,2,VENTURE,4000,5.79,0.09,N,15,0
39.0,45000,RENT,3,DEBTCONSOLIDATION,4000,11.58,0.09,N,11,0
36.0,50004,RENT,6,PERSONAL,6250,15.27,0.12,Y,12,0
24.0,75000,MORTGAGE,8,EDUCATION,6250,11.36,0.09,N,3,0
27.0,65000,MORTGAGE,7,DEBTCONSOLIDATION,4000,5.99,0.06,N,5,0
27.0,65000,MORTGAGE,6,DEBTCONSOLIDATION,4000,7.14,0.06,N,7,0
27.0,65000,MORTGAGE,11,VENTURE,4000,7.51,0.06,N,8,0
27.0,65000,RENT,4,DEBTCONSOLIDATION,4000,12.42,0.06,N,6,0
27.0,65000,MORTGAGE,3,DEBTCONSOLIDATION,4000,9.63,0.06,N,5,0
27.0,65000,MORTGAGE,11,HOMEIMPROVEMENT,4000,11.12,0.06,N,7,0
27.0,65000,RENT,6,DEBTCONSOLIDATION,4000,10.25,0.06,N,7,0
26.0,67500,RENT,3,VENTURE,4000,7.14,0.06,N,4,0
24.0,84400,OWN,8,MEDICAL,17500,12.87,0.21,N,2,0
28.0,72000,MORTGAGE,12,EDUCATION,17000,7.51,0.24,N,8,0
28.0,72000,RENT,8,PERSONAL,17000,10.62,0.24,N,5,0
26.0,76000,MORTGAGE,0,DEBTCONSOLIDATION,15000,11.36,0.2,N,4,0
32.0,58000,MORTGAGE,4,VENTURE,9000,7.88,0.16,N,10,0
28.0,67000,OWN,1,HOMEIMPROVEMENT,10000,11.66,0.15,N,7,0
37.0,48000,RENT,3,VENTURE,5000,10.65,0.1,N,12,0
37.0,48000,RENT,1,MEDICAL,5000,12.87,0.1,Y,11,0
26.0,71000,RENT,1,VENTURE,8500,10.62,0.12,N,4,0
33.0,51996,MORTGAGE,8,DEBTCONSOLIDATION,2000,6.17,0.04,N,9,0
22.0,83000,RENT,6,DEBTCONSOLIDATION,7500,11.12,0.09,N,2,0
29.0,60000,RENT,0,DEBTCONSOLIDATION,3200,11.49,0.05,N,10,0
28.0,62000,RENT,3,HOMEIMPROVEMENT,3000,10.99,0.05,N,9,0
44.0,55000,RENT,2,VENTURE,13000,14.65,0.24,N,11,0
34.0,55200,MORTGAGE,4,HOMEIMPROVEMENT,10000,5.99,0.18,N,10,0
31.0,57700,RENT,3,VENTURE,5600,13.23,0.1,Y,8,0
33.0,53000,RENT,6,HOMEIMPROVEMENT,3600,11.71,0.07,N,5,0
23.0,79000,MORTGAGE,7,DEBTCONSOLIDATION,7000,6.76,0.09,N,4,0
33.0,56650,MORTGAGE,2,PERSONAL,9600,11.49,0.17,N,7,0
28.0,62400,MORTGAGE,3,VENTURE,3500,12.53,0.06,N,9,0
33.0,66000,MORTGAGE,9,MEDICAL,25000,11.58,0.38,N,8,0
23.0,82500,MORTGAGE,0,EDUCATION,11000,8.94,0.13,N,3,0
43.0,54000,MORTGAGE,0,DEBTCONSOLIDATION,9000,8.59,0.17,N,14,0
43.0,54000,RENT,5,PERSONAL,9000,9.99,0.17,N,16,0
43.0,54000,MORTGAGE,4,EDUCATION,9000,7.49,0.17,N,14,0
23.0,86000,MORTGAGE,7,DEBTCONSOLIDATION,15000,6.03,0.17,N,2,0
23.0,86000,MORTGAGE,4,EDUCATION,15000,8.49,0.17,N,2,0
23.0,86000,MORTGAGE,5,MEDICAL,15000,7.51,0.17,N,3,0
23.0,86000,MORTGAGE,7,DEBTCONSOLIDATION,15000,7.9,0.17,N,2,0
26.0,71000,RENT,10,DEBTCONSOLIDATION,8400,14.72,0.12,N,2,0
33.0,56004,RENT,2,MEDICAL,8500,6.17,0.15,N,7,0
22.0,85000,RENT,0,EDUCATION,9600,9.32,0.11,N,3,0
22.0,85000,RENT,1,EDUCATION,9600,11.71,0.11,N,2,0
35.0,50000,RENT,3,PERSONAL,3600,11.71,0.07,N,5,0
36.0,48000,RENT,3,VENTURE,2500,9.91,0.05,N,12,0
25.0,70000,RENT,5,MEDICAL,3600,13.85,0.05,Y,3,0
26.0,67000,MORTGAGE,3,DEBTCONSOLIDATION,3200,7.14,0.05,N,3,0
27.0,64000,RENT,9,MEDICAL,2500,10.99,0.04,N,5,0
26.0,68400,MORTGAGE,10,VENTURE,5000,15.33,0.08,Y,3,0
21.0,99000,MORTGAGE,5,EDUCATION,20000,15.28,0.2,Y,2,0
33.0,55000,OWN,2,VENTURE,6800,12.53,0.12,Y,8,0
37.0,47000,MORTGAGE,1,DEBTCONSOLIDATION,3000,10.74,0.06,N,11,0
24.0,77964,RENT,4,PERSONAL,9600,14.42,0.12,N,3,0
35.0,60000,MORTGAGE,19,PERSONAL,21000,12.42,0.35,N,9,0
30.0,60000,RENT,11,EDUCATION,6025,13.49,0.1,N,8,0
30.0,72000,MORTGAGE,14,VENTURE,24000,11.83,0.33,N,10,0
27.0,80000,RENT,5,VENTURE,24000,13.92,0.3,N,8,0
28.0,75000,MORTGAGE,13,EDUCATION,21000,11.48,0.28,N,6,0
28.0,75000,MORTGAGE,2,PERSONAL,21000,12.42,0.29,N,10,0
33.0,60000,RENT,0,MEDICAL,15000,13.06,0.25,N,9,0
33.0,60000,RENT,0,HOMEIMPROVEMENT,15000,13.57,0.25,Y,7,0
33.0,60000,MORTGAGE,1,PERSONAL,15000,11.83,0.25,N,9,0
33.0,60000,MORTGAGE,4,EDUCATION,15000,16.49,0.25,Y,8,0
28.0,69996,MORTGAGE,12,PERSONAL,14000,11.11,0.2,N,7,0
24.0,90000,RENT,8,DEBTCONSOLIDATION,24000,11.49,0.27,N,2,0
26.0,80000,MORTGAGE,3,HOMEIMPROVEMENT,20000,11.12,0.25,N,3,0
26.0,80000,MORTGAGE,5,DEBTCONSOLIDATION,20000,11.36,0.25,N,4,0
26.0,80000,MORTGAGE,3,DEBTCONSOLIDATION,20000,13.98,0.25,Y,3,0
26.0,80000,RENT,4,PERSONAL,20000,11.89,0.25,N,4,0
30.0,66000,RENT,10,VENTURE,15000,11.99,0.23,N,10,0
32.0,60000,RENT,2,PERSONAL,12000,13.22,0.2,N,6,0
32.0,60000,MORTGAGE,3,HOMEIMPROVEMENT,12000,13.49,0.2,N,8,0
32.0,60000,RENT,0,MEDICAL,12000,13.98,0.2,N,9,0
32.0,60000,RENT,3,VENTURE,12000,5.79,0.2,N,6,0
32.0,60000,RENT,4,MEDICAL,12000,6.03,0.2,N,9,0
32.0,60000,MORTGAGE,16,PERSONAL,12000,6.54,0.2,N,7,0
32.0,60000,MORTGAGE,2,DEBTCONSOLIDATION,12000,6.99,0.2,N,6,0
32.0,60000,MORTGAGE,5,DEBTCONSOLIDATION,12000,7.49,0.2,N,8,0
28.0,70000,RENT,1,EDUCATION,14000,13.22,0.2,Y,10,0
28.0,70000,RENT,5,PERSONAL,14000,12.68,0.2,N,10,0
30.0,64000,MORTGAGE,11,HOMEIMPROVEMENT,12000,14.83,0.19,Y,8,0
34.0,55000,RENT,0,EDUCATION,9500,9.63,0.17,N,8,0
24.0,85000,RENT,7,DEBTCONSOLIDATION,18000,11.71,0.21,N,4,0
25.0,80000,MORTGAGE,3,HOMEIMPROVEMENT,16000,10.38,0.2,N,4,0
25.0,80000,RENT,7,VENTURE,16000,13.49,0.2,N,3,0
25.0,80000,RENT,0,MEDICAL,16000,10.99,0.2,N,4,0
25.0,80000,RENT,4,VENTURE,16000,16.49,0.2,Y,3,0
31.0,60000,MORTGAGE,15,HOMEIMPROVEMENT,9000,7.49,0.15,N,8,0
31.0,60000,RENT,4,VENTURE,9000,8.49,0.15,N,5,0
31.0,60000,MORTGAGE,1,DEBTCONSOLIDATION,9000,7.14,0.15,N,7,0
31.0,60000,RENT,3,MEDICAL,9000,13.47,0.15,Y,8,0
31.0,60000,MORTGAGE,4,DEBTCONSOLIDATION,9000,5.79,0.15,N,6,0
30.0,62000,MORTGAGE,4,HOMEIMPROVEMENT,9000,10.74,0.15,N,6,0
36.0,50000,OWN,5,VENTURE,6000,15.62,0.12,Y,11,0
36.0,50000,MORTGAGE,15,HOMEIMPROVEMENT,6000,7.14,0.12,N,13,0
36.0,50000,RENT,2,DEBTCONSOLIDATION,6000,9.25,0.12,N,13,0
36.0,50000,RENT,0,MEDICAL,6000,8.49,0.12,N,15,0
36.0,50000,RENT,8,DEBTCONSOLIDATION,6000,10.37,0.12,N,11,0
36.0,50000,RENT,2,MEDICAL,6000,9.91,0.12,N,16,0
36.0,50000,MORTGAGE,6,EDUCATION,6000,7.14,0.12,N,13,0
36.0,50000,MORTGAGE,2,VENTURE,6000,5.79,0.12,N,13,0
22.0,90000,MORTGAGE,6,VENTURE,15000,10.38,0.17,N,3,0
22.0,90000,MORTGAGE,6,EDUCATION,15000,7.88,0.17,N,4,0
22.0,90000,MORTGAGE,2,MEDICAL,15000,8.94,0.17,N,3,0
24.0,80000,RENT,5,HOMEIMPROVEMENT,12000,5.42,0.15,N,4,0
24.0,80000,MORTGAGE,8,EDUCATION,12000,7.49,0.15,N,2,0
24.0,80000,RENT,8,VENTURE,12000,5.79,0.15,N,2,0
24.0,80000,RENT,2,VENTURE,12000,7.88,0.15,N,2,0
24.0,80000,MORTGAGE,3,EDUCATION,12000,7.66,0.15,N,4,0
24.0,80000,RENT,5,DEBTCONSOLIDATION,12000,5.99,0.15,N,2,0
24.0,80000,MORTGAGE,5,EDUCATION,12000,7.49,0.15,N,4,0
24.0,80000,MORTGAGE,5,HOMEIMPROVEMENT,12000,12.42,0.15,N,4,0
24.0,80000,MORTGAGE,6,VENTURE,12000,9.99,0.15,N,4,0
24.0,80000,MORTGAGE,8,PERSONAL,12000,13.99,0.15,N,2,0
24.0,80000,RENT,0,MEDICAL,12000,6.54,0.15,N,4,0
24.0,80000,MORTGAGE,3,VENTURE,12000,7.49,0.15,N,4,0
24.0,80000,MORTGAGE,6,VENTURE,12000,10.99,0.15,N,3,0
24.0,80000,MORTGAGE,8,VENTURE,12000,7.29,0.15,N,3,0
24.0,80000,MORTGAGE,4,MEDICAL,12000,7.51,0.15,N,3,0
24.0,80000,MORTGAGE,8,MEDICAL,12000,6.62,0.15,N,3,0
24.0,80000,MORTGAGE,8,HOMEIMPROVEMENT,12000,10.36,0.15,N,3,0
24.0,80000,RENT,2,MEDICAL,12000,10.59,0.15,N,4,0
25.0,75600,RENT,9,MEDICAL,10500,12.09,0.15,Y,3,0
24.0,78000,MORTGAGE,2,MEDICAL,9600,7.51,0.12,N,2,0
24.0,78000,RENT,1,DEBTCONSOLIDATION,9600,11.26,0.12,N,4,0
28.0,65000,MORTGAGE,5,PERSONAL,7000,11.49,0.11,N,9,0
28.0,65000,RENT,5,PERSONAL,7000,10.37,0.11,N,7,0
28.0,65000,RENT,3,PERSONAL,7000,14.65,0.11,Y,9,0
28.0,65000,MORTGAGE,3,EDUCATION,7000,11.49,0.11,N,8,0
28.0,65000,MORTGAGE,4,EDUCATION,7000,15.95,0.11,N,8,0
28.0,65000,RENT,12,MEDICAL,7000,12.73,0.11,Y,7,0
28.0,65000,MORTGAGE,5,HOMEIMPROVEMENT,7000,5.79,0.11,N,7,0
28.0,65000,OWN,1,MEDICAL,7000,6.03,0.11,N,5,0
30.0,60000,MORTGAGE,14,MEDICAL,6000,9.99,0.1,N,9,0
30.0,60000,MORTGAGE,4,HOMEIMPROVEMENT,6000,5.79,0.1,N,5,0
30.0,60000,RENT,14,DEBTCONSOLIDATION,6000,10.75,0.1,N,9,0
30.0,60000,MORTGAGE,11,PERSONAL,6000,7.9,0.1,N,10,0
30.0,60000,MORTGAGE,13,MEDICAL,6000,6.62,0.1,N,9,0
30.0,60000,MORTGAGE,14,PERSONAL,6000,7.14,0.1,N,8,0
30.0,60000,RENT,5,DEBTCONSOLIDATION,6000,7.88,0.1,N,5,0
30.0,60000,MORTGAGE,4,DEBTCONSOLIDATION,6000,11.99,0.1,N,6,0
30.0,60000,MORTGAGE,11,VENTURE,6000,5.79,0.1,N,5,0
30.0,60000,MORTGAGE,11,DEBTCONSOLIDATION,6000,7.14,0.1,N,8,0
30.0,60000,RENT,3,HOMEIMPROVEMENT,6000,5.99,0.1,N,10,0
30.0,60000,MORTGAGE,7,HOMEIMPROVEMENT,6000,10.0,0.1,N,5,0
30.0,60000,MORTGAGE,2,HOMEIMPROVEMENT,6000,10.39,0.1,N,8,0
30.0,60000,RENT,2,PERSONAL,6000,8.94,0.1,N,7,0
30.0,60000,MORTGAGE,3,HOMEIMPROVEMENT,6000,5.99,0.1,N,9,0
30.0,60000,MORTGAGE,6,PERSONAL,6000,10.37,0.1,N,9,0
30.0,60000,RENT,4,DEBTCONSOLIDATION,6000,13.11,0.1,Y,5,0
30.0,60000,MORTGAGE,7,DEBTCONSOLIDATION,6000,14.72,0.1,Y,8,0
30.0,60000,MORTGAGE,3,DEBTCONSOLIDATION,6000,7.88,0.1,N,7,0
30.0,60000,RENT,6,HOMEIMPROVEMENT,6000,7.14,0.1,N,5,0
30.0,60000,OWN,7,EDUCATION,6000,15.99,0.1,N,6,0
26.0,70000,RENT,4,VENTURE,7000,7.74,0.1,N,3,0
26.0,70000,MORTGAGE,0,VENTURE,7000,8.94,0.1,N,2,0
26.0,70000,RENT,8,VENTURE,7000,8.9,0.1,N,3,0
23.0,80000,RENT,0,VENTURE,8000,9.63,0.1,N,2,0
23.0,80000,MORTGAGE,7,EDUCATION,8000,11.49,0.1,N,3,0
23.0,80000,RENT,1,EDUCATION,8000,13.61,0.1,Y,4,0
23.0,80000,RENT,7,EDUCATION,8000,7.51,0.1,N,4,0
23.0,80000,MORTGAGE,1,VENTURE,8000,11.12,0.1,N,3,0
23.0,80000,MORTGAGE,5,EDUCATION,8000,5.99,0.1,N,2,0
23.0,80000,MORTGAGE,7,MEDICAL,8000,13.22,0.1,Y,3,0
23.0,80000,RENT,6,EDUCATION,8000,10.59,0.1,N,3,0
23.0,80000,RENT,3,EDUCATION,8000,13.61,0.1,N,2,0
24.0,80004,RENT,8,VENTURE,12000,7.29,0.15,N,3,0
32.0,55000,MORTGAGE,7,DEBTCONSOLIDATION,4000,5.42,0.07,N,9,0
24.0,75000,RENT,5,VENTURE,6000,11.49,0.08,N,4,0
24.0,75000,OWN,8,MEDICAL,6000,11.14,0.08,N,2,0
